Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20230901;1;16176;15752,800
20230901;2;15461;15048,800
20230901;3;15000;14742,188
20230901;4;14994;14813,688
20230901;5;15441;15098,025
20230901;6;16137;15572,850
20230901;7;18854;17382,000
20230901;8;20291;19295,838
20230901;9;20843;20205,363
20230901;10;20843;20223,475
20230901;11;20861;19814,350
20230901;12;20849;19760,863
20230901;13;20859;19774,638
20230901;14;20979;19723,838
20230901;15;20735;19629,513
20230901;16;20519;19832,363
20230901;17;20595;20035,075
20230901;18;20451;20203,863
20230901;19;20780;20129,725
20230901;20;21713;20623,600
20230901;21;21822;20975,688
20230901;22;20925;19446,375
20230901;23;18932;17911,050
20230901;24;17483;16761,988
20230902;1;16112;15718,363
20230902;2;15465;15054,963
20230902;3;14967;14697,125
20230902;4;14866;14584,413
20230902;5;14917;14685,813
20230902;6;14773;14594,363
20230902;7;15764;15002,863
20230902;8;17047;16128,950
20230902;9;18041;17417,100
20230902;10;18365;17908,888
20230902;11;18539;17729,313
20230902;12;18514;17570,975
20230902;13;18317;17587,750
20230902;14;18339;17219,825
20230902;15;17925;16973,500
20230902;16;17789;16778,063
20230902;17;17655;17227,925
20230902;18;17836;17508,000
20230902;19;17746;17676,475
20230902;20;18814;18010,863
20230902;21;18865;18294,763
20230902;22;18064;17200,275
20230902;23;16666;16251,538
20230902;24;15565;15189,700


20230902;1;16112;15718,363
20230902;2;15465;15054,963
20230902;3;14967;14697,125
20230902;4;14866;14584,413
20230902;5;14917;14685,813
20230902;6;14773;14594,363
20230902;7;15764;15002,863
20230902;8;17047;16128,950
20230902;9;18041;17417,100
20230902;10;18365;17908,888
20230902;11;18539;17729,313
20230902;12;18514;17570,975
20230902;13;18317;17587,750
20230902;14;18339;17219,825
20230902;15;17925;16973,500
20230902;16;17789;16778,063
20230902;17;17655;17227,925
20230902;18;17836;17508,000
20230902;19;17746;17676,475
20230902;20;18814;18010,863
20230902;21;18865;18294,763
20230902;22;18064;17200,275
20230902;23;16666;16251,538
20230902;24;15565;15189,700
20230903;1;14301;14150,713
20230903;2;13699;13573,838
20230903;3;13243;13216,450
20230903;4;12986;12959,413
20230903;5;12981;12965,500
20230903;6;12981;12892,675
20230903;7;13414;12956,813
20230903;8;14359;13532,800
20230903;9;15169;14402,163
20230903;10;15706;15258,688
20230903;11;15870;15569,188
20230903;12;15974;15295,413
20230903;13;15891;15280,850
20230903;14;15833;15331,988
20230903;15;15624;15071,825
20230903;16;15445;15279,663
20230903;17;15640;15245,900
20230903;18;15924;15403,713
20230903;19;16687;15922,113
20230903;20;17853;17016,975
20230903;21;17964;17443,288
20230903;22;17335;16560,425
20230903;23;16406;15582,925
20230903;24;15365;14368,138


20230903;1;14301;14150,713
20230903;2;13699;13573,838
20230903;3;13243;13216,450
20230903;4;12986;12959,413
20230903;5;12981;12965,500
20230903;6;12981;12892,675
20230903;7;13414;12956,813
20230903;8;14359;13532,800
20230903;9;15169;14402,163
20230903;10;15706;15258,688
20230903;11;15870;15569,188
20230903;12;15974;15295,413
20230903;13;15891;15280,850
20230903;14;15833;15331,988
20230903;15;15624;15071,825
20230903;16;15445;15279,663
20230903;17;15640;15245,900
20230903;18;15924;15403,713
20230903;19;16687;15922,113
20230903;20;17853;17016,975
20230903;21;17964;17443,288
20230903;22;17335;16560,425
20230903;23;16406;15582,925
20230903;24;15365;14368,138
20230904;1;14505;13690,000
20230904;2;14060;13304,988
20230904;3;13711;13285,300
20230904;4;13811;13345,550
20230904;5;14266;13748,463
20230904;6;15672;14500,788
20230904;7;18859;17108,813
20230904;8;20497;19297,600
20230904;9;20991;20081,188
20230904;10;20865;19837,563
20230904;11;20744;19446,688
20230904;12;20818;19611,475
20230904;13;20827;19496,450
20230904;14;20984;19602,213
20230904;15;20593;19661,188
20230904;16;20702;19964,775
20230904;17;20715;20319,113
20230904;18;20791;20460,475
20230904;19;20952;20649,563
20230904;20;21966;21418,550
20230904;21;22067;21787,563
20230904;22;21015;20106,600
20230904;23;19064;18220,525
20230904;24;17612;16835,475


20230904;1;14505;13690,000
20230904;2;14060;13304,988
20230904;3;13711;13285,300
20230904;4;13811;13345,550
20230904;5;14266;13748,463
20230904;6;15672;14500,788
20230904;7;18859;17108,813
20230904;8;20497;19297,600
20230904;9;20991;20081,188
20230904;10;20865;19837,563
20230904;11;20744;19446,688
20230904;12;20818;19611,475
20230904;13;20827;19496,450
20230904;14;20984;19602,213
20230904;15;20593;19661,188
20230904;16;20702;19964,775
20230904;17;20715;20319,113
20230904;18;20791;20460,475
20230904;19;20952;20649,563
20230904;20;21966;21418,550
20230904;21;22067;21787,563
20230904;22;21015;20106,600
20230904;23;19064;18220,525
20230904;24;17612;16835,475
20230905;1;16308;15861,113
20230905;2;15504;15327,050
20230905;3;15150;14994,413
20230905;4;15195;14906,525
20230905;5;15590;15198,125
20230905;6;16487;15925,163
20230905;7;19362;18162,050
20230905;8;20606;19950,813
20230905;9;21305;20721,525
20230905;10;21117;20612,350
20230905;11;21028;20011,463
20230905;12;21132;19839,200
20230905;13;21201;19868,188
20230905;14;21385;19818,063
20230905;15;21172;19670,625
20230905;16;21257;20347,300
20230905;17;21328;20799,788
20230905;18;21271;20932,725
20230905;19;21339;20946,500
20230905;20;22341;21573,825
20230905;21;22277;21778,250
20230905;22;21063;19971,625
20230905;23;19057;18094,963
20230905;24;17755;16706,075


20230905;1;16308;15861,113
20230905;2;15504;15327,050
20230905;3;15150;14994,413
20230905;4;15195;14906,525
20230905;5;15590;15198,125
20230905;6;16487;15925,163
20230905;7;19362;18162,050
20230905;8;20606;19950,813
20230905;9;21305;20721,525
20230905;10;21117;20612,350
20230905;11;21028;20011,463
20230905;12;21132;19839,200
20230905;13;21201;19868,188
20230905;14;21385;19818,063
20230905;15;21172;19670,625
20230905;16;21257;20347,300
20230905;17;21328;20799,788
20230905;18;21271;20932,725
20230905;19;21339;20946,500
20230905;20;22341;21573,825
20230905;21;22277;21778,250
20230905;22;21063;19971,625
20230905;23;19057;18094,963
20230905;24;17755;16706,075
20230906;1;16120;15708,588
20230906;2;15385;15110,050
20230906;3;15048;14903,600
20230906;4;15062;14927,363
20230906;5;15629;15243,950
20230906;6;16545;16016,538
20230906;7;19389;18297,525
20230906;8;20598;20113,950
20230906;9;21042;20974,588
20230906;10;20834;20870,588
20230906;11;20574;20346,825
20230906;12;20619;20261,063
20230906;13;20573;20400,325
20230906;14;20598;20282,588
20230906;15;20531;20381,313
20230906;16;20765;20770,138
20230906;17;20952;20999,338
